"id","order_code","priority","sequence_number","status","created_at","sku","quantity","source_order_id","source_status","source_row"
"ORD-YPFF5","ORD-YPFF5","normal","22717","queued","2024-02-19T13:33:16.591094","PRD-K7OX-R184360","4","ORD-YPFF5","Pending","184361"
"ORD-IGHZ5","ORD-IGHZ5","normal","22726","queued","2024-02-19T13:45:09.128170","PRD-2MT4-R640677","5","ORD-IGHZ5","Pending","640678"
"ORD-0UPPF","ORD-0UPPF","high","22731","queued","2024-02-19T13:47:18.781138","PRD-SISK-R429626","3","ORD-0UPPF","Pending","429627"
"ORD-XN8M1","ORD-XN8M1","normal","22752","queued","2024-02-19T14:12:52.565772","PRD-0TDC-R613097","1","ORD-XN8M1","Pending","613098"
"ORD-PD58S","ORD-PD58S","high","22754","queued","2024-02-19T14:16:57.987349","PRD-94P3-R889119","2","ORD-PD58S","Pending","889120"
"ORD-4C6YP","ORD-4C6YP","normal","22755","queued","2024-02-19T14:18:32.626770","PRD-CNRL-R810626","3","ORD-4C6YP","Pending","810627"
"ORD-3X8WF","ORD-3X8WF","high","22769","queued","2024-02-19T14:38:01.414649","PRD-O5S2-R624568","2","ORD-3X8WF","Pending","624569"
"ORD-CCOUY","ORD-CCOUY","normal","22770","queued","2024-02-19T14:38:02.822481","PRD-QIMB-R814706","4","ORD-CCOUY","Pending","814707"
"ORD-A8ATF","ORD-A8ATF","high","22780","queued","2024-02-19T14:44:12.432364","PRD-AFM6-R521778","2","ORD-A8ATF","Pending","521779"
"ORD-FB34B","ORD-FB34B","high","22787","queued","2024-02-19T14:48:45.610434","PRD-H7S3-R626049","2","ORD-FB34B","Pending","626050"
"ORD-P3AM4","ORD-P3AM4","high","22789","queued","2024-02-19T14:52:29.431398","PRD-SSZP-R404787","3","ORD-P3AM4","Pending","404788"
"ORD-HYQCK","ORD-HYQCK","urgent","22790","queued","2024-02-19T14:55:25.644036","PRD-DJB8-R302375","1","ORD-HYQCK","Pending","302376"
"ORD-Z2V4D","ORD-Z2V4D","normal","22797","queued","2024-02-19T14:59:13.791027","PRD-TUV4-R816571","5","ORD-Z2V4D","Pending","816572"
"ORD-XJHTM","ORD-XJHTM","high","22800","queued","2024-02-19T15:01:36.138412","PRD-ZVWZ-R3063","4","ORD-XJHTM","Pending","3064"
"ORD-YW4VK","ORD-YW4VK","normal","22801","queued","2024-02-19T15:02:05.729082","PRD-T7MN-R995952","4","ORD-YW4VK","Pending","995953"
"ORD-6WXPJ","ORD-6WXPJ","high","22809","queued","2024-02-19T15:13:47.528579","PRD-MOA6-R265069","5","ORD-6WXPJ","Pending","265070"
"ORD-AKV92","ORD-AKV92","high","22813","queued","2024-02-19T15:17:36.492857","PRD-KNQ6-R605028","3","ORD-AKV92","Pending","605029"
"ORD-FTW5S","ORD-FTW5S","urgent","22832","queued","2024-02-19T15:40:22.342840","PRD-2NZ4-R724304","4","ORD-FTW5S","Pending","724305"
"ORD-6HAHZ","ORD-6HAHZ","high","22839","queued","2024-02-19T15:48:47.957574","PRD-R6EW-R780961","5","ORD-6HAHZ","Pending","780962"
"ORD-YQ7K7","ORD-YQ7K7","urgent","22866","queued","2024-02-19T16:14:25.269242","PRD-PLDI-R783093","4","ORD-YQ7K7","Pending","783094"
"ORD-1A8RB","ORD-1A8RB","high","22872","queued","2024-02-19T16:20:59.757922","PRD-WFN7-R383333","4","ORD-1A8RB","Pending","383334"
"ORD-MECNJ","ORD-MECNJ","normal","22891","queued","2024-02-19T16:44:50.483214","PRD-TYM9-R258981","2","ORD-MECNJ","Pending","258982"
"ORD-I3GM9","ORD-I3GM9","normal","22903","queued","2024-02-19T17:05:57.595677","PRD-RSDJ-R18025","4","ORD-I3GM9","Pending","18026"
"ORD-EAFKQ","ORD-EAFKQ","urgent","22923","queued","2024-02-19T17:23:48.364149","PRD-OD6J-R995995","1","ORD-EAFKQ","Pending","995996"
"ORD-FCO8M","ORD-FCO8M","high","22955","queued","2024-02-19T17:54:22.781602","PRD-JY77-R779350","5","ORD-FCO8M","Pending","779351"
"ORD-MEZ3Y","ORD-MEZ3Y","normal","22956","queued","2024-02-19T17:54:34.226194","PRD-05YC-R302176","3","ORD-MEZ3Y","Pending","302177"
"ORD-Y1RJW-R976760","ORD-Y1RJW-R976760","normal","22957","queued","2024-02-19T17:55:20.738899","PRD-Q8NO-R976760","5","ORD-Y1RJW","Pending","976761"
"ORD-JCSHG","ORD-JCSHG","normal","22958","queued","2024-02-19T17:56:53.812992","PRD-0H8W-R562694","3","ORD-JCSHG","Pending","562695"
"ORD-MNTTG-R490599","ORD-MNTTG-R490599","high","22961","queued","2024-02-19T18:00:37.460372","PRD-AOZM-R490599","5","ORD-MNTTG","Pending","490600"
"ORD-D9XTZ","ORD-D9XTZ","urgent","22963","queued","2024-02-19T18:02:45.143292","PRD-PDDU-R43197","4","ORD-D9XTZ","Pending","43198"
"ORD-F3Z9L","ORD-F3Z9L","urgent","22985","queued","2024-02-19T18:31:44.532985","PRD-GHNB-R283226","2","ORD-F3Z9L","Pending","283227"
"ORD-31HZB","ORD-31HZB","high","22991","queued","2024-02-19T18:37:27.781204","PRD-E5BI-R721972","2","ORD-31HZB","Pending","721973"
"ORD-O0O94","ORD-O0O94","high","23002","queued","2024-02-19T18:47:15.000378","PRD-CF4V-R912210","4","ORD-O0O94","Pending","912211"
"ORD-QX0G8","ORD-QX0G8","high","23026","queued","2024-02-19T19:04:11.588578","PRD-F1HC-R513916","1","ORD-QX0G8","Pending","513917"
"ORD-ZAEIO","ORD-ZAEIO","urgent","23028","queued","2024-02-19T19:05:16.301239","PRD-IRCS-R96738","1","ORD-ZAEIO","Pending","96739"
"ORD-SUCS0","ORD-SUCS0","normal","23030","queued","2024-02-19T19:07:59.653217","PRD-I63I-R86613","4","ORD-SUCS0","Pending","86614"
"ORD-CPG1V","ORD-CPG1V","normal","23039","queued","2024-02-19T19:14:10.514203","PRD-1LJC-R862754","2","ORD-CPG1V","Pending","862755"
"ORD-UA8B1","ORD-UA8B1","high","23045","queued","2024-02-19T19:17:27.359424","PRD-JKUJ-R50890","4","ORD-UA8B1","Pending","50891"
"ORD-6WRO6","ORD-6WRO6","normal","23073","queued","2024-02-19T19:42:32.129684","PRD-CJSL-R710089","3","ORD-6WRO6","Pending","710090"
"ORD-RGG5O","ORD-RGG5O","urgent","23083","queued","2024-02-19T19:56:06.711859","PRD-WSRB-R659765","2","ORD-RGG5O","Pending","659766"
"ORD-J9T6G","ORD-J9T6G","normal","23089","queued","2024-02-19T20:04:12.058933","PRD-5DL3-R409778","2","ORD-J9T6G","Pending","409779"
"ORD-VQ034","ORD-VQ034","normal","23095","queued","2024-02-19T20:10:31.538383","PRD-PV8Z-R155375","3","ORD-VQ034","Pending","155376"
"ORD-1WTNA","ORD-1WTNA","urgent","23102","queued","2024-02-19T20:17:41.930124","PRD-Y60D-R684608","5","ORD-1WTNA","Pending","684609"
"ORD-NN1VT","ORD-NN1VT","normal","23108","queued","2024-02-19T20:19:30.561144","PRD-ICIJ-R230587","3","ORD-NN1VT","Pending","230588"
"ORD-WP5E1","ORD-WP5E1","high","23115","queued","2024-02-19T20:25:03.567853","PRD-3L7Z-R695596","1","ORD-WP5E1","Pending","695597"
"ORD-LFPZ8","ORD-LFPZ8","normal","23123","queued","2024-02-19T20:38:06.873075","PRD-B1MT-R810639","3","ORD-LFPZ8","Pending","810640"
"ORD-7W759","ORD-7W759","high","23137","queued","2024-02-19T20:53:43.949031","PRD-1EP2-R737870","3","ORD-7W759","Pending","737871"
"ORD-Y5CHS","ORD-Y5CHS","high","23143","queued","2024-02-19T20:56:45.150046","PRD-0QRB-R567774","4","ORD-Y5CHS","Pending","567775"
"ORD-ZQRDS","ORD-ZQRDS","normal","23152","queued","2024-02-19T21:13:52.750410","PRD-6QHN-R457995","2","ORD-ZQRDS","Pending","457996"
"ORD-NFJX4","ORD-NFJX4","normal","23160","queued","2024-02-19T21:20:15.437879","PRD-A9RN-R20819","1","ORD-NFJX4","Pending","20820"
"ORD-Z5T3O","ORD-Z5T3O","urgent","23162","queued","2024-02-19T21:22:27.845291","PRD-KOTX-R315312","3","ORD-Z5T3O","Pending","315313"
"ORD-R32O2","ORD-R32O2","high","23170","queued","2024-02-19T21:42:19.091630","PRD-MI7F-R642578","1","ORD-R32O2","Pending","642579"
"ORD-8QB7Z","ORD-8QB7Z","urgent","23172","queued","2024-02-19T21:45:30.861772","PRD-D8CD-R113143","4","ORD-8QB7Z","Pending","113144"
"ORD-B0EDZ","ORD-B0EDZ","normal","23173","queued","2024-02-19T21:47:22.489330","PRD-9Y7M-R576866","1","ORD-B0EDZ","Pending","576867"
"ORD-79D0T","ORD-79D0T","normal","23180","queued","2024-02-19T21:53:24.685667","PRD-IVC7-R997518","2","ORD-79D0T","Pending","997519"
"ORD-4MA40","ORD-4MA40","normal","23185","queued","2024-02-19T21:58:06.384725","PRD-SDOI-R937468","5","ORD-4MA40","Pending","937469"
"ORD-E1WWS","ORD-E1WWS","normal","23188","queued","2024-02-19T22:01:06.919438","PRD-7XDW-R352539","2","ORD-E1WWS","Pending","352540"
"ORD-F67OR","ORD-F67OR","high","23190","queued","2024-02-19T22:03:53.684959","PRD-M0PA-R955919","2","ORD-F67OR","Pending","955920"
"ORD-EN7LJ","ORD-EN7LJ","normal","23208","queued","2024-02-19T22:20:39.128328","PRD-YCN3-R744637","3","ORD-EN7LJ","Pending","744638"
"ORD-ASZHM","ORD-ASZHM","urgent","23214","queued","2024-02-19T22:28:12.399142","PRD-1LPR-R783264","5","ORD-ASZHM","Pending","783265"
"ORD-IVLI5","ORD-IVLI5","urgent","23242","queued","2024-02-19T22:54:19.639102","PRD-JN32-R866440","5","ORD-IVLI5","Pending","866441"
"ORD-6LHAM","ORD-6LHAM","normal","23275","queued","2024-02-19T23:38:55.958734","PRD-ZT69-R538329","5","ORD-6LHAM","Pending","538330"
"ORD-ZYCAT","ORD-ZYCAT","normal","23288","queued","2024-02-20T00:04:28.652419","PRD-J7VV-R46325","4","ORD-ZYCAT","Pending","46326"
"ORD-Z8J14","ORD-Z8J14","normal","23311","queued","2024-02-20T00:33:30.227579","PRD-HDQT-R347801","2","ORD-Z8J14","Pending","347802"
"ORD-JH3HE","ORD-JH3HE","high","23317","queued","2024-02-20T00:38:22.479257","PRD-YZ6H-R888250","1","ORD-JH3HE","Pending","888251"
"ORD-7B2IN","ORD-7B2IN","urgent","23331","queued","2024-02-20T00:46:20.263872","PRD-EAX2-R586419","1","ORD-7B2IN","Pending","586420"
"ORD-E0EFD","ORD-E0EFD","normal","23350","queued","2024-02-20T01:00:18.255863","PRD-0ZZE-R376641","1","ORD-E0EFD","Pending","376642"
"ORD-OBAQD","ORD-OBAQD","urgent","23362","queued","2024-02-20T01:11:01.912041","PRD-G9ER-R834698","3","ORD-OBAQD","Pending","834699"
"ORD-VSOPB","ORD-VSOPB","normal","23370","queued","2024-02-20T01:24:12.184525","PRD-ZWLS-R565820","5","ORD-VSOPB","Pending","565821"
"ORD-OIDLL","ORD-OIDLL","urgent","23395","queued","2024-02-20T01:43:51.237707","PRD-X8YK-R508069","2","ORD-OIDLL","Pending","508070"
"ORD-FDU3M","ORD-FDU3M","urgent","23397","queued","2024-02-20T01:47:05.205237","PRD-81BM-R689352","2","ORD-FDU3M","Pending","689353"
"ORD-4B0I6","ORD-4B0I6","normal","23401","queued","2024-02-20T01:50:23.813976","PRD-WL9Z-R575636","1","ORD-4B0I6","Pending","575637"
"ORD-MZJBJ","ORD-MZJBJ","high","23405","queued","2024-02-20T01:55:06.569040","PRD-QKCV-R55894","1","ORD-MZJBJ","Pending","55895"
"ORD-GU2MR","ORD-GU2MR","urgent","23409","queued","2024-02-20T02:02:23.352823","PRD-ASS4-R889581","2","ORD-GU2MR","Pending","889582"
"ORD-JCCYI","ORD-JCCYI","urgent","23412","queued","2024-02-20T02:03:19.444213","PRD-AJFV-R519015","2","ORD-JCCYI","Pending","519016"
"ORD-YQUDB","ORD-YQUDB","urgent","23439","queued","2024-02-20T02:26:42.259252","PRD-JINP-R723043","4","ORD-YQUDB","Pending","723044"
"ORD-YG32K","ORD-YG32K","normal","23452","queued","2024-02-20T02:36:54.864335","PRD-4KP6-R10822","3","ORD-YG32K","Pending","10823"
"ORD-C2CBM","ORD-C2CBM","normal","23455","queued","2024-02-20T02:41:46.999704","PRD-PMIQ-R921458","3","ORD-C2CBM","Pending","921459"
"ORD-3VZMZ","ORD-3VZMZ","high","23474","queued","2024-02-20T02:53:28.241686","PRD-QNYX-R307967","4","ORD-3VZMZ","Pending","307968"
"ORD-BAEX1","ORD-BAEX1","high","23507","queued","2024-02-20T03:29:28.086823","PRD-NB2L-R233247","4","ORD-BAEX1","Pending","233248"
"ORD-E56H3","ORD-E56H3","high","23511","queued","2024-02-20T03:32:10.474110","PRD-N13F-R153572","5","ORD-E56H3","Pending","153573"
"ORD-G0F3X","ORD-G0F3X","urgent","23531","queued","2024-02-20T03:56:13.370197","PRD-5LUA-R579986","3","ORD-G0F3X","Pending","579987"
"ORD-JV5PG","ORD-JV5PG","urgent","23539","queued","2024-02-20T04:10:21.928994","PRD-R9T0-R966071","2","ORD-JV5PG","Pending","966072"
"ORD-UGX9Q","ORD-UGX9Q","high","23553","queued","2024-02-20T04:29:00.381567","PRD-H91S-R512208","1","ORD-UGX9Q","Pending","512209"
"ORD-28EHE","ORD-28EHE","urgent","23555","queued","2024-02-20T04:29:23.449373","PRD-R9AQ-R463822","2","ORD-28EHE","Pending","463823"
"ORD-YKBZ9","ORD-YKBZ9","urgent","23561","queued","2024-02-20T04:33:23.405435","PRD-P28Y-R371442","1","ORD-YKBZ9","Pending","371443"
"ORD-IVF6A","ORD-IVF6A","urgent","23565","queued","2024-02-20T04:36:56.451537","PRD-RROS-R649860","3","ORD-IVF6A","Pending","649861"
"ORD-QRY2Z","ORD-QRY2Z","high","23588","queued","2024-02-20T05:01:02.973995","PRD-URGU-R957870","5","ORD-QRY2Z","Pending","957871"
"ORD-1HGGU","ORD-1HGGU","normal","23596","queued","2024-02-20T05:09:52.896318","PRD-9IL0-R280577","2","ORD-1HGGU","Pending","280578"
"ORD-9LED8","ORD-9LED8","urgent","23597","queued","2024-02-20T05:10:13.552604","PRD-BIRO-R71222","2","ORD-9LED8","Pending","71223"
"ORD-FEXK0","ORD-FEXK0","high","23614","queued","2024-02-20T05:24:12.396431","PRD-0PAC-R826840","5","ORD-FEXK0","Pending","826841"
"ORD-T771E","ORD-T771E","high","23624","queued","2024-02-20T05:37:03.554785","PRD-6C8B-R929434","5","ORD-T771E","Pending","929435"
"ORD-62N4M","ORD-62N4M","high","23628","queued","2024-02-20T05:40:03.660585","PRD-NTO2-R924602","5","ORD-62N4M","Pending","924603"
"ORD-YJR0Q","ORD-YJR0Q","urgent","23633","queued","2024-02-20T05:47:59.619164","PRD-AP9C-R148529","4","ORD-YJR0Q","Pending","148530"
"ORD-ZG4XS","ORD-ZG4XS","urgent","23643","queued","2024-02-20T05:54:53.333631","PRD-4IAY-R790198","3","ORD-ZG4XS","Pending","790199"
"ORD-PSP0G","ORD-PSP0G","urgent","23650","queued","2024-02-20T06:02:47.406595","PRD-HX5N-R328699","5","ORD-PSP0G","Pending","328700"
"ORD-QOK24","ORD-QOK24","high","23669","queued","2024-02-20T06:22:42.052758","PRD-QX0C-R457188","4","ORD-QOK24","Pending","457189"
"ORD-B4XCE","ORD-B4XCE","high","23672","queued","2024-02-20T06:26:42.350370","PRD-HR41-R848699","3","ORD-B4XCE","Pending","848700"
"ORD-HES3M","ORD-HES3M","normal","23675","queued","2024-02-20T06:32:28.790020","PRD-Y8F3-R463534","1","ORD-HES3M","Pending","463535"
"ORD-37PIA","ORD-37PIA","normal","23678","queued","2024-02-20T06:34:20.939003","PRD-SK7V-R855594","1","ORD-37PIA","Pending","855595"
"ORD-BYPWN","ORD-BYPWN","high","23682","queued","2024-02-20T06:41:47.342175","PRD-IV45-R460033","2","ORD-BYPWN","Pending","460034"
"ORD-X9XCC","ORD-X9XCC","high","23686","queued","2024-02-20T06:51:01.700382","PRD-1R26-R626955","4","ORD-X9XCC","Pending","626956"
"ORD-G2R9I","ORD-G2R9I","normal","23709","queued","2024-02-20T07:11:59.134889","PRD-GCRI-R588289","1","ORD-G2R9I","Pending","588290"
"ORD-6TU0K","ORD-6TU0K","normal","23713","queued","2024-02-20T07:19:33.315832","PRD-RP8H-R871141","2","ORD-6TU0K","Pending","871142"
"ORD-BRDQD","ORD-BRDQD","normal","23724","queued","2024-02-20T07:35:01.401373","PRD-VGJC-R91525","2","ORD-BRDQD","Pending","91526"
"ORD-RNNI8","ORD-RNNI8","urgent","23725","queued","2024-02-20T07:35:35.362853","PRD-TOIJ-R436881","5","ORD-RNNI8","Pending","436882"
"ORD-5JQK1","ORD-5JQK1","high","23727","queued","2024-02-20T07:37:52.490802","PRD-O8MR-R272508","2","ORD-5JQK1","Pending","272509"
"ORD-TXI0A","ORD-TXI0A","urgent","23731","queued","2024-02-20T07:40:38.249866","PRD-KH85-R304803","1","ORD-TXI0A","Pending","304804"
"ORD-0W1WD","ORD-0W1WD","urgent","23736","queued","2024-02-20T07:49:20.963550","PRD-ILTB-R822503","5","ORD-0W1WD","Pending","822504"
"ORD-YAEYH","ORD-YAEYH","high","23741","queued","2024-02-20T07:50:39.168823","PRD-74MN-R680395","2","ORD-YAEYH","Pending","680396"
"ORD-0DJW8","ORD-0DJW8","urgent","23745","queued","2024-02-20T07:52:54.483657","PRD-D84D-R187631","3","ORD-0DJW8","Pending","187632"
"ORD-5XQJ9","ORD-5XQJ9","urgent","23765","queued","2024-02-20T08:13:18.536493","PRD-1TP7-R790741","3","ORD-5XQJ9","Pending","790742"
"ORD-0LER8","ORD-0LER8","urgent","23774","queued","2024-02-20T08:33:57.475967","PRD-RUY1-R411639","4","ORD-0LER8","Pending","411640"
"ORD-9G8FI","ORD-9G8FI","urgent","23778","queued","2024-02-20T08:37:16.481378","PRD-Q0PE-R888147","3","ORD-9G8FI","Pending","888148"
"ORD-WTKFM","ORD-WTKFM","normal","23785","queued","2024-02-20T08:44:37.951701","PRD-7MBU-R157480","2","ORD-WTKFM","Pending","157481"
"ORD-B7L9A","ORD-B7L9A","urgent","23791","queued","2024-02-20T08:48:57.120769","PRD-0K8V-R390753","1","ORD-B7L9A","Pending","390754"
"ORD-OPNBT","ORD-OPNBT","high","23803","queued","2024-02-20T08:59:46.899848","PRD-L5Y9-R3058","2","ORD-OPNBT","Pending","3059"
"ORD-H1L26","ORD-H1L26","high","23811","queued","2024-02-20T09:10:49.222204","PRD-SHXB-R256497","3","ORD-H1L26","Pending","256498"
"ORD-1IUNM","ORD-1IUNM","normal","23815","queued","2024-02-20T09:14:20.460352","PRD-K1JE-R207322","4","ORD-1IUNM","Pending","207323"
"ORD-OI59L","ORD-OI59L","normal","23821","queued","2024-02-20T09:19:41.529312","PRD-X80B-R606632","4","ORD-OI59L","Pending","606633"
"ORD-TG8YA","ORD-TG8YA","urgent","23860","queued","2024-02-20T10:05:54.848513","PRD-ECFO-R343698","3","ORD-TG8YA","Pending","343699"
"ORD-SHNXJ","ORD-SHNXJ","normal","23862","queued","2024-02-20T10:08:59.929443","PRD-3CSJ-R638700","4","ORD-SHNXJ","Pending","638701"
"ORD-VJQ02","ORD-VJQ02","normal","23870","queued","2024-02-20T10:17:29.520252","PRD-JCZU-R571665","2","ORD-VJQ02","Pending","571666"
"ORD-PU8F8","ORD-PU8F8","urgent","23874","queued","2024-02-20T10:22:33.264592","PRD-85MC-R71722","4","ORD-PU8F8","Pending","71723"
"ORD-V1LZO","ORD-V1LZO","high","23888","queued","2024-02-20T10:40:04.840185","PRD-SXR0-R708668","3","ORD-V1LZO","Pending","708669"
"ORD-6XX8V","ORD-6XX8V","normal","23903","queued","2024-02-20T10:54:37.665404","PRD-MRAU-R750078","1","ORD-6XX8V","Pending","750079"
"ORD-BX7HX","ORD-BX7HX","normal","23912","queued","2024-02-20T11:05:24.243233","PRD-O7H9-R628639","2","ORD-BX7HX","Pending","628640"
"ORD-R84ZS","ORD-R84ZS","high","23926","queued","2024-02-20T11:13:24.760952","PRD-3FQP-R387843","5","ORD-R84ZS","Pending","387844"
"ORD-WNLPX","ORD-WNLPX","normal","23933","queued","2024-02-20T11:22:05.026172","PRD-XDK5-R360199","2","ORD-WNLPX","Pending","360200"
"ORD-1GJZM","ORD-1GJZM","urgent","23943","queued","2024-02-20T11:29:57.741664","PRD-DOEA-R218847","4","ORD-1GJZM","Pending","218848"
"ORD-0GG4Y","ORD-0GG4Y","high","23948","queued","2024-02-20T11:37:05.674015","PRD-O6QP-R654573","2","ORD-0GG4Y","Pending","654574"
"ORD-DAO1F","ORD-DAO1F","urgent","23952","queued","2024-02-20T11:42:25.524466","PRD-3EU5-R574390","1","ORD-DAO1F","Pending","574391"
"ORD-YXZLN","ORD-YXZLN","high","23959","queued","2024-02-20T11:50:12.325063","PRD-NGPJ-R398569","1","ORD-YXZLN","Pending","398570"
"ORD-Y2PWG","ORD-Y2PWG","normal","23964","queued","2024-02-20T11:57:51.759158","PRD-HAJ2-R808346","1","ORD-Y2PWG","Pending","808347"
"ORD-BWIQ9","ORD-BWIQ9","high","23987","queued","2024-02-20T12:30:46.253088","PRD-5219-R452512","5","ORD-BWIQ9","Pending","452513"
"ORD-01AKQ","ORD-01AKQ","normal","23993","queued","2024-02-20T12:34:43.401742","PRD-8HM9-R477846","2","ORD-01AKQ","Pending","477847"
"ORD-BBTUK","ORD-BBTUK","high","23994","queued","2024-02-20T12:35:13.611609","PRD-KCBP-R552340","1","ORD-BBTUK","Pending","552341"
"ORD-OD5US","ORD-OD5US","high","24004","queued","2024-02-20T12:47:10.109194","PRD-26FD-R902443","2","ORD-OD5US","Pending","902444"
"ORD-ZCKKV","ORD-ZCKKV","high","24013","queued","2024-02-20T12:56:05.088584","PRD-BJTK-R113565","5","ORD-ZCKKV","Pending","113566"
"ORD-65U7Z","ORD-65U7Z","urgent","24029","queued","2024-02-20T13:14:53.865539","PRD-OI5N-R150242","4","ORD-65U7Z","Pending","150243"
"ORD-FMU7J","ORD-FMU7J","normal","24031","queued","2024-02-20T13:15:46.973137","PRD-P51E-R961176","3","ORD-FMU7J","Pending","961177"
"ORD-AN8EJ","ORD-AN8EJ","urgent","24032","queued","2024-02-20T13:16:40.955515","PRD-RDCW-R275614","1","ORD-AN8EJ","Pending","275615"
"ORD-4XN9W","ORD-4XN9W","urgent","24038","queued","2024-02-20T13:26:28.737774","PRD-362U-R593641","2","ORD-4XN9W","Pending","593642"
"ORD-CI282","ORD-CI282","high","24053","queued","2024-02-20T13:40:09.303721","PRD-S8RB-R739365","1","ORD-CI282","Pending","739366"
"ORD-7Y90F","ORD-7Y90F","normal","24078","queued","2024-02-20T13:59:33.175289","PRD-FNQO-R135796","3","ORD-7Y90F","Pending","135797"
"ORD-RSGIA","ORD-RSGIA","normal","24080","queued","2024-02-20T13:59:47.059301","PRD-BQOI-R323596","2","ORD-RSGIA","Pending","323597"
"ORD-GG1CL","ORD-GG1CL","normal","24086","queued","2024-02-20T14:05:28.502306","PRD-2MUY-R224207","3","ORD-GG1CL","Pending","224208"
"ORD-NEO8E","ORD-NEO8E","urgent","24105","queued","2024-02-20T14:28:25.082195","PRD-ZZIW-R164476","2","ORD-NEO8E","Pending","164477"
"ORD-K26PN","ORD-K26PN","urgent","24111","queued","2024-02-20T14:33:28.893588","PRD-W59X-R622439","5","ORD-K26PN","Pending","622440"
"ORD-F5WKP","ORD-F5WKP","high","24123","queued","2024-02-20T14:49:15.596799","PRD-TK4L-R878865","4","ORD-F5WKP","Pending","878866"
"ORD-H6CQ4","ORD-H6CQ4","normal","24130","queued","2024-02-20T14:55:21.739300","PRD-8BYX-R827616","5","ORD-H6CQ4","Pending","827617"
"ORD-Z85X9","ORD-Z85X9","urgent","24143","queued","2024-02-20T15:08:12.572396","PRD-U76S-R518141","4","ORD-Z85X9","Pending","518142"
"ORD-TFJ3H","ORD-TFJ3H","high","24153","queued","2024-02-20T15:17:17.995517","PRD-IHOC-R261468","5","ORD-TFJ3H","Pending","261469"
"ORD-WYM4V","ORD-WYM4V","normal","24154","queued","2024-02-20T15:17:54.675870","PRD-NEOV-R381534","3","ORD-WYM4V","Pending","381535"
"ORD-UJT96","ORD-UJT96","high","24159","queued","2024-02-20T15:22:28.675410","PRD-NZA1-R402055","5","ORD-UJT96","Pending","402056"
"ORD-9QCG4","ORD-9QCG4","urgent","24190","queued","2024-02-20T15:56:40.065154","PRD-27FQ-R109256","1","ORD-9QCG4","Pending","109257"
"ORD-0OQPX","ORD-0OQPX","urgent","24192","queued","2024-02-20T15:57:51.869213","PRD-CTNH-R214255","5","ORD-0OQPX","Pending","214256"
"ORD-IY6PE","ORD-IY6PE","normal","24198","queued","2024-02-20T16:06:26.215552","PRD-SEWY-R545415","1","ORD-IY6PE","Pending","545416"
"ORD-7WBZ4","ORD-7WBZ4","urgent","24208","queued","2024-02-20T16:12:59.602198","PRD-QBV8-R50185","2","ORD-7WBZ4","Pending","50186"
"ORD-02ST6","ORD-02ST6","high","24211","queued","2024-02-20T16:15:41.130502","PRD-3EMF-R541259","4","ORD-02ST6","Pending","541260"
"ORD-NH3MQ","ORD-NH3MQ","high","24243","queued","2024-02-20T16:49:27.472648","PRD-ROJA-R577437","3","ORD-NH3MQ","Pending","577438"
"ORD-H3OOR","ORD-H3OOR","normal","24247","queued","2024-02-20T16:55:30.596767","PRD-SR0U-R70998","3","ORD-H3OOR","Pending","70999"
"ORD-SM92L","ORD-SM92L","high","24257","queued","2024-02-20T17:08:32.117669","PRD-GXA1-R603398","4","ORD-SM92L","Pending","603399"
"ORD-R61I0","ORD-R61I0","normal","24283","queued","2024-02-20T17:34:45.476111","PRD-L701-R976715","1","ORD-R61I0","Pending","976716"
"ORD-OP9WC","ORD-OP9WC","normal","24287","queued","2024-02-20T17:38:28.954290","PRD-KIDF-R983790","4","ORD-OP9WC","Pending","983791"
