"id","sku","name","category","stock","reorder_level","created_at","updated_at","source_product_id"
"PRD-L1Z2-R778254","PRD-L1Z2-R778254","Wireless Bluetooth Earbuds","Electronics","199","0","2024-02-08T21:15:34.642312","2024-02-08T21:15:34.642312","PRD-L1Z2"
"PRD-TH0L-R304590","PRD-TH0L-R304590","Winter Jacket Waterproof","Clothing","403","0","2024-02-08T21:23:49.061075","2024-02-08T21:23:49.061075","PRD-TH0L"
"PRD-4DZI-R469009","PRD-4DZI-R469009","LED Strip Lights 5m","Home","332","0","2024-02-08T21:33:37.482511","2024-02-08T21:33:37.482511","PRD-4DZI"
"PRD-LGCX-R149503","PRD-LGCX-R149503","Exercise Ball","Sports","456","0","2024-02-08T21:42:23.819454","2024-02-08T21:42:23.819454","PRD-LGCX"
"PRD-TQHN-R12788","PRD-TQHN-R12788","Exercise Ball","Sports","240","0","2024-02-08T21:44:55.471485","2024-02-08T21:44:55.471485","PRD-TQHN"
"PRD-CYQD-R25967","PRD-CYQD-R25967","Storage Box Set","Home","710","0","2024-02-08T21:45:56.580467","2024-02-08T21:45:56.580467","PRD-CYQD"
"PRD-T4UU-R188824","PRD-T4UU-R188824","Vacuum Robot Cleaner","Home","869","0","2024-02-08T21:54:12.836840","2024-02-08T21:54:12.836840","PRD-T4UU"
"PRD-3XSW-R773065","PRD-3XSW-R773065","Gym Gloves","Sports","828","0","2024-02-08T21:59:32.661852","2024-02-08T21:59:32.661852","PRD-3XSW"
"PRD-9GEZ-R412476","PRD-9GEZ-R412476","Casual Sneakers","Clothing","832","0","2024-02-08T22:02:45.119240","2024-02-08T22:02:45.119240","PRD-9GEZ"
"PRD-KPPT-R989849","PRD-KPPT-R989849","Dumbbells Set Adjustable","Sports","872","0","2024-02-08T22:04:40.470856","2024-02-08T22:04:40.470856","PRD-KPPT"
"PRD-CV1V-R711460","PRD-CV1V-R711460","Badminton Racket","Sports","19","0","2024-02-08T22:15:50.426841","2024-02-08T22:15:50.426841","PRD-CV1V"
"PRD-IQVD-R543565","PRD-IQVD-R543565","Denim Jeans Slim Fit","Clothing","212","0","2024-02-08T22:20:56.147312","2024-02-08T22:20:56.147312","PRD-IQVD"
"PRD-32HD-R307879","PRD-32HD-R307879","Portable SSD 1TB","Electronics","788","0","2024-02-08T22:23:11.046043","2024-12-13T00:57:33.674871","PRD-32HD"
"PRD-XF4Q-R447718","PRD-XF4Q-R447718","Laptop Backpack Waterproof","Electronics","817","0","2024-02-08T22:27:41.739437","2024-02-08T22:27:41.739437","PRD-XF4Q"
"PRD-I3WU-R256201","PRD-I3WU-R256201","Water Bottle Insulated","Sports","329","0","2024-02-08T22:51:24.606768","2024-02-08T22:51:24.606768","PRD-I3WU"
"PRD-8W76-R610904","PRD-8W76-R610904","Wireless Mouse 2.4GHz","Electronics","846","0","2024-02-08T23:00:32.338372","2024-02-08T23:00:32.338372","PRD-8W76"
"PRD-3PEM-R453565","PRD-3PEM-R453565","Protein Shaker Bottle","Health","25","0","2024-02-08T23:07:44.608521","2024-02-08T23:07:44.608521","PRD-3PEM"
"PRD-G5WQ-R817147","PRD-G5WQ-R817147","Coffee Maker Automatic","Home","241","0","2024-02-08T23:21:41.108776","2024-02-08T23:21:41.108776","PRD-G5WQ"
"PRD-GKH1-R162628","PRD-GKH1-R162628","Yoga Pants Leggings","Clothing","799","0","2024-02-08T23:29:57.438184","2024-02-08T23:29:57.438184","PRD-GKH1"
"PRD-CD0X-R478366","PRD-CD0X-R478366","LED Strip Lights 5m","Home","891","0","2024-02-08T23:32:16.100818","2025-07-04T14:42:51.732863","PRD-CD0X"
"PRD-KCSD-R450365","PRD-KCSD-R450365","Digital Thermometer","Health","463","0","2024-02-08T23:37:47.604353","2024-02-08T23:37:47.604353","PRD-KCSD"
"PRD-5RHV-R548759","PRD-5RHV-R548759","Screen Protector Tempered Glass","Electronics","397","0","2024-02-08T23:40:50.423004","2024-02-08T23:40:50.423004","PRD-5RHV"
"PRD-1JBM-R497785","PRD-1JBM-R497785","Laptop Backpack Waterproof","Electronics","499","0","2024-02-09T00:00:05.334927","2024-02-09T00:00:05.334927","PRD-1JBM"
"PRD-V6TI-R762831","PRD-V6TI-R762831","Fitness Smart Band","Health","436","0","2024-02-09T00:20:44.417480","2024-02-09T00:20:44.417480","PRD-V6TI"
"PRD-P2YG-R985392","PRD-P2YG-R985392","Digital Thermometer","Health","281","0","2024-02-09T00:25:16.309711","2024-02-09T00:25:16.309711","PRD-P2YG"
"PRD-RK7I-R98876","PRD-RK7I-R98876","Screen Protector Tempered Glass","Electronics","487","0","2024-02-09T00:29:47.166125","2024-02-09T00:29:47.166125","PRD-RK7I"
"PRD-O5Y8-R884720","PRD-O5Y8-R884720","Phone Case Shockproof","Electronics","455","0","2024-02-09T00:40:24.945665","2024-02-09T00:40:24.945665","PRD-O5Y8"
"PRD-GKKL-R751501","PRD-GKKL-R751501","USB Hub 7-Port","Electronics","430","0","2024-02-09T00:51:57.699696","2024-02-09T00:51:57.699696","PRD-GKKL"
"PRD-4YVP-R544602","PRD-4YVP-R544602","Yoga Pants Leggings","Clothing","110","0","2024-02-09T00:56:34.748103","2024-02-09T00:56:34.748103","PRD-4YVP"
"PRD-MVKU-R963301","PRD-MVKU-R963301","Jump Rope Speed","Sports","877","0","2024-02-09T01:01:34.171383","2024-02-09T01:01:34.171383","PRD-MVKU"
"PRD-FB3V-R297578","PRD-FB3V-R297578","Air Fryer 5L","Home","862","0","2024-02-09T01:06:02.810707","2024-02-09T01:06:02.810707","PRD-FB3V"
"PRD-WX0A-R459071","PRD-WX0A-R459071","Yoga Pants Leggings","Clothing","612","0","2024-02-09T01:07:20.923055","2024-02-09T01:07:20.923055","PRD-WX0A"
"PRD-5TVC-R421441","PRD-5TVC-R421441","Digital Blood Pressure Monitor","Health","108","0","2024-02-09T01:13:06.677379","2024-02-09T01:13:06.677379","PRD-5TVC"
"PRD-0NL3-R798160","PRD-0NL3-R798160","Running Shoes Air Zoom","Clothing","854","0","2024-02-09T01:54:25.773935","2024-02-09T01:54:25.773935","PRD-0NL3"
"PRD-Y9MV-R659670","PRD-Y9MV-R659670","Swimming Goggles","Sports","977","0","2024-02-09T01:57:19.578603","2024-02-09T01:57:19.578603","PRD-Y9MV"
"PRD-KKXK-R447809","PRD-KKXK-R447809","Exercise Ball","Sports","174","0","2024-02-09T02:31:41.627030","2024-02-09T02:31:41.627030","PRD-KKXK"
"PRD-TQOE-R312661","PRD-TQOE-R312661","Coffee Maker Automatic","Home","458","0","2024-02-09T02:32:31.083061","2024-02-09T02:32:31.083061","PRD-TQOE"
"PRD-50MM-R941344","PRD-50MM-R941344","Denim Jeans Slim Fit","Clothing","739","0","2024-02-09T02:44:42.262838","2024-02-09T02:44:42.262838","PRD-50MM"
"PRD-C963-R20226","PRD-C963-R20226","Winter Jacket Waterproof","Clothing","439","0","2024-02-09T02:45:06.552697","2024-02-09T02:45:06.552697","PRD-C963"
"PRD-LA7V-R107924","PRD-LA7V-R107924","Coffee Maker Automatic","Home","234","0","2024-02-09T02:45:48.113411","2024-02-09T02:45:48.113411","PRD-LA7V"
"PRD-H3Y7-R84559","PRD-H3Y7-R84559","Foam Roller","Health","491","0","2024-02-09T02:53:14.532737","2024-02-09T02:53:14.532737","PRD-H3Y7"
"PRD-FP5N-R4636","PRD-FP5N-R4636","USB Hub 7-Port","Electronics","29","0","2024-02-09T03:29:42.054152","2024-02-09T03:29:42.054152","PRD-FP5N"
"PRD-5ZQE-R928607","PRD-5ZQE-R928607","LED Strip Lights 5m","Home","319","0","2024-02-09T03:45:56.919222","2024-02-09T03:45:56.919222","PRD-5ZQE"
"PRD-PSU8-R387458","PRD-PSU8-R387458","Protein Shaker Bottle","Health","108","0","2024-02-09T03:59:19.406662","2024-02-09T03:59:19.406662","PRD-PSU8"
"PRD-MI38-R964184","PRD-MI38-R964184","Swimming Goggles","Sports","573","0","2024-02-09T04:16:09.835541","2024-02-09T04:16:09.835541","PRD-MI38"
"PRD-5HWD-R427056","PRD-5HWD-R427056","Running Shoes Air Zoom","Clothing","116","0","2024-02-09T04:19:23.207288","2024-02-09T04:19:23.207288","PRD-5HWD"
"PRD-LSF6-R132261","PRD-LSF6-R132261","Baseball Cap","Clothing","459","0","2024-02-09T04:30:36.642786","2024-02-09T04:30:36.642786","PRD-LSF6"
"PRD-TSU5-R244707","PRD-TSU5-R244707","Resistance Bands Set","Health","498","0","2024-02-09T04:46:59.917002","2024-02-09T04:46:59.917002","PRD-TSU5"
"PRD-85JX-R430186","PRD-85JX-R430186","Exercise Ball","Sports","131","0","2024-02-09T04:51:52.665784","2024-02-09T04:51:52.665784","PRD-85JX"
"PRD-904Q-R71166","PRD-904Q-R71166","Tennis Balls Pack","Sports","925","0","2024-02-09T05:03:19.900778","2024-02-09T05:03:19.900778","PRD-904Q"
"PRD-JNZX-R767182","PRD-JNZX-R767182","Digital Thermometer","Health","723","0","2024-02-09T05:07:59.045813","2024-02-09T05:07:59.045813","PRD-JNZX"
"PRD-X8QW-R371576","PRD-X8QW-R371576","Sports Bra High Impact","Clothing","42","0","2024-02-09T05:22:02.133896","2024-02-09T05:22:02.133896","PRD-X8QW"
"PRD-QF03-R175366","PRD-QF03-R175366","Baseball Cap","Clothing","371","0","2024-02-09T05:40:24.325608","2024-02-09T05:40:24.325608","PRD-QF03"
"PRD-4M0E-R895877","PRD-4M0E-R895877","Hooded Sweatshirt","Clothing","680","0","2024-02-09T05:40:31.254839","2024-02-09T05:40:31.254839","PRD-4M0E"
"PRD-HMIB-R274536","PRD-HMIB-R274536","Blender 1000W","Home","480","0","2024-02-09T05:59:23.667119","2024-02-09T05:59:23.667119","PRD-HMIB"
"PRD-BFVE-R455635","PRD-BFVE-R455635","Wireless Mouse 2.4GHz","Electronics","344","0","2024-02-09T06:02:46.127557","2024-02-09T06:02:46.127557","PRD-BFVE"
"PRD-9VM8-R378428","PRD-9VM8-R378428","Tennis Balls Pack","Sports","466","0","2024-02-09T06:24:03.277159","2024-02-09T06:24:03.277159","PRD-9VM8"
"PRD-DMMS-R808027","PRD-DMMS-R808027","Vitamin C Tablets","Health","265","0","2024-02-09T06:49:02.957334","2024-02-09T06:49:02.957334","PRD-DMMS"
"PRD-JVGB-R175843","PRD-JVGB-R175843","4K Webcam Pro","Electronics","641","0","2024-02-09T07:04:08.820307","2024-02-09T07:04:08.820307","PRD-JVGB"
"PRD-Q7II-R406962","PRD-Q7II-R406962","Desk Lamp LED","Home","936","0","2024-02-09T07:04:13.118032","2024-10-19T13:37:35.971002","PRD-Q7II"
"PRD-4KMJ-R500704","PRD-4KMJ-R500704","Protein Shaker Bottle","Health","918","0","2024-02-09T07:04:39.596540","2024-02-09T07:04:39.596540","PRD-4KMJ"
"PRD-UE3V-R849570","PRD-UE3V-R849570","Hooded Sweatshirt","Clothing","905","0","2024-02-09T07:11:38.313919","2024-02-09T07:11:38.313919","PRD-UE3V"
"PRD-WFJL-R973317","PRD-WFJL-R973317","Running Shoes Air Zoom","Clothing","392","0","2024-02-09T07:21:56.205287","2024-02-09T07:21:56.205287","PRD-WFJL"
"PRD-S1M8-R656071","PRD-S1M8-R656071","Massage Gun Deep Tissue","Health","842","0","2024-02-09T07:35:11.256290","2024-02-09T07:35:11.256290","PRD-S1M8"
"PRD-EOWM-R85518","PRD-EOWM-R85518","Water Bottle Insulated","Sports","276","0","2024-02-09T07:40:06.970907","2024-02-09T07:40:06.970907","PRD-EOWM"
"PRD-BIM1-R991585","PRD-BIM1-R991585","Air Fryer 5L","Home","219","0","2024-02-09T07:42:08.362927","2024-02-09T07:42:08.362927","PRD-BIM1"
"PRD-HRD2-R150683","PRD-HRD2-R150683","Storage Box Set","Home","486","0","2024-02-09T07:49:11.189644","2024-02-09T07:49:11.189644","PRD-HRD2"
"PRD-Y6FA-R422509","PRD-Y6FA-R422509","Gaming Mechanical Keyboard RGB","Electronics","730","0","2024-02-09T07:50:15.371723","2024-02-09T07:50:15.371723","PRD-Y6FA"
"PRD-4XOI-R296701","PRD-4XOI-R296701","Fitness Smart Band","Health","10","0","2024-02-09T08:02:16.940910","2024-02-09T08:02:16.940910","PRD-4XOI"
"PRD-ERFX-R838438","PRD-ERFX-R838438","Storage Box Set","Home","276","0","2024-02-09T08:03:42.514391","2024-02-09T08:03:42.514391","PRD-ERFX"
"PRD-ZGNP-R908287","PRD-ZGNP-R908287","Phone Case Shockproof","Electronics","846","0","2024-02-09T08:11:07.106604","2024-02-09T08:11:07.106604","PRD-ZGNP"
"PRD-E15R-R29288","PRD-E15R-R29288","Laptop Backpack Waterproof","Electronics","642","0","2024-02-09T08:26:45.375483","2024-02-09T08:26:45.375483","PRD-E15R"
"PRD-WF8Q-R967742","PRD-WF8Q-R967742","LED Strip Lights 5m","Home","640","0","2024-02-09T08:41:03.538851","2024-02-09T08:41:03.538851","PRD-WF8Q"
"PRD-ECVD-R190002","PRD-ECVD-R190002","Cotton T-Shirt Pack","Clothing","207","0","2024-02-09T08:44:30.419669","2024-02-09T08:44:30.419669","PRD-ECVD"
"PRD-W2CF-R417472","PRD-W2CF-R417472","Resistance Bands Set","Health","200","0","2024-02-09T08:49:21.729448","2024-02-09T08:49:21.729448","PRD-W2CF"
"PRD-FC4Z-R460426","PRD-FC4Z-R460426","Baseball Cap","Clothing","5","0","2024-02-09T08:53:38.858539","2024-02-09T08:53:38.858539","PRD-FC4Z"
"PRD-KNVU-R426799","PRD-KNVU-R426799","Coffee Maker Automatic","Home","120","0","2024-02-09T09:17:01.573045","2024-02-09T09:17:01.573045","PRD-KNVU"
"PRD-KF2C-R214559","PRD-KF2C-R214559","Resistance Bands Set","Health","392","0","2024-02-09T09:33:32.957059","2024-02-09T09:33:32.957059","PRD-KF2C"
"PRD-ONIT-R217670","PRD-ONIT-R217670","Running Shoes Air Zoom","Clothing","267","0","2024-02-09T09:35:40.083436","2024-02-09T09:35:40.083436","PRD-ONIT"
"PRD-G3HT-R493080","PRD-G3HT-R493080","Screen Protector Tempered Glass","Electronics","768","0","2024-02-09T09:40:15.124909","2024-02-09T09:40:15.124909","PRD-G3HT"
"PRD-G43A-R681186","PRD-G43A-R681186","Wireless Mouse 2.4GHz","Electronics","949","0","2024-02-09T10:00:17.684158","2024-02-09T10:00:17.684158","PRD-G43A"
"PRD-VWB7-R207374","PRD-VWB7-R207374","Sports Bra High Impact","Clothing","340","0","2024-02-09T10:07:04.061535","2024-02-09T10:07:04.061535","PRD-VWB7"
"PRD-5O10-R19219","PRD-5O10-R19219","Running Shoes Air Zoom","Clothing","66","0","2024-02-09T10:09:54.345052","2024-02-09T10:09:54.345052","PRD-5O10"
"PRD-HB3K-R656114","PRD-HB3K-R656114","Portable SSD 1TB","Electronics","117","0","2024-02-09T10:20:26.234044","2024-02-09T10:20:26.234044","PRD-HB3K"
"PRD-QC5O-R513138","PRD-QC5O-R513138","Yoga Mat Non-Slip","Health","845","0","2024-02-09T10:26:22.474838","2024-02-09T10:26:22.474838","PRD-QC5O"
"PRD-QTQN-R236874","PRD-QTQN-R236874","Cotton T-Shirt Pack","Clothing","489","0","2024-02-09T10:27:37.096463","2024-02-09T10:27:37.096463","PRD-QTQN"
"PRD-CA2T-R816235","PRD-CA2T-R816235","Denim Jeans Slim Fit","Clothing","101","0","2024-02-09T10:45:07.097963","2024-02-09T10:45:07.097963","PRD-CA2T"
"PRD-IHQP-R171410","PRD-IHQP-R171410","Fitness Smart Band","Health","515","0","2024-02-09T11:07:44.138256","2024-02-09T11:07:44.138256","PRD-IHQP"
"PRD-3BUX-R894026","PRD-3BUX-R894026","Water Bottle Insulated","Sports","662","0","2024-02-09T11:25:43.444559","2024-02-09T11:25:43.444559","PRD-3BUX"
"PRD-RNVI-R942613","PRD-RNVI-R942613","Yoga Mat Non-Slip","Health","475","0","2024-02-09T11:40:28.504788","2024-02-09T11:40:28.504788","PRD-RNVI"
"PRD-AAOS-R169995","PRD-AAOS-R169995","Swimming Goggles","Sports","64","0","2024-02-09T11:53:33.534419","2024-02-09T11:53:33.534419","PRD-AAOS"
"PRD-YVIH-R337713","PRD-YVIH-R337713","Tennis Balls Pack","Sports","910","0","2024-02-09T12:28:35.123602","2024-02-09T12:28:35.123602","PRD-YVIH"
"PRD-21UE-R396880","PRD-21UE-R396880","Laptop Backpack Waterproof","Electronics","24","0","2024-02-09T12:31:42.131119","2024-02-09T12:31:42.131119","PRD-21UE"
"PRD-FLYW-R749201","PRD-FLYW-R749201","Yoga Pants Leggings","Clothing","513","0","2024-02-09T12:41:16.550440","2024-02-09T12:41:16.550440","PRD-FLYW"
"PRD-JERJ-R176478","PRD-JERJ-R176478","Jump Rope Speed","Sports","297","0","2024-02-09T13:09:05.733591","2024-02-09T13:09:05.733591","PRD-JERJ"
"PRD-HUXB-R311087","PRD-HUXB-R311087","Baseball Cap","Clothing","971","0","2024-02-09T13:15:33.947822","2024-02-09T13:15:33.947822","PRD-HUXB"
"PRD-FJMS-R3064","PRD-FJMS-R3064","Sports Bra High Impact","Clothing","821","0","2024-02-09T13:19:36.523309","2024-02-09T13:19:36.523309","PRD-FJMS"
"PRD-G980-R269432","PRD-G980-R269432","Blender 1000W","Home","139","0","2024-02-09T13:36:57.067323","2024-02-09T13:36:57.067323","PRD-G980"
"PRD-DD9T-R692619","PRD-DD9T-R692619","Digital Thermometer","Health","45","0","2024-02-09T13:37:34.462734","2024-02-09T13:37:34.462734","PRD-DD9T"
"PRD-V1IS-R922481","PRD-V1IS-R922481","Storage Box Set","Home","750","0","2024-02-09T14:03:12.910918","2024-02-09T14:03:12.910918","PRD-V1IS"
"PRD-AQ3F-R164539","PRD-AQ3F-R164539","Gym Gloves","Sports","401","0","2024-02-09T14:22:17.750948","2024-02-09T14:22:17.750948","PRD-AQ3F"
"PRD-COD1-R22328","PRD-COD1-R22328","Running Shoes Air Zoom","Clothing","698","0","2024-02-09T14:29:52.258386","2024-02-09T14:29:52.258386","PRD-COD1"
"PRD-2YB0-R402357","PRD-2YB0-R402357","Water Bottle Insulated","Sports","105","0","2024-02-09T14:31:43.893103","2024-02-09T14:31:43.893103","PRD-2YB0"
"PRD-5Q4S-R692637","PRD-5Q4S-R692637","Swimming Goggles","Sports","788","0","2024-02-09T14:41:14.737611","2024-02-09T14:41:14.737611","PRD-5Q4S"
"PRD-0MGU-R82562","PRD-0MGU-R82562","Coffee Maker Automatic","Home","656","0","2024-02-09T14:41:14.738394","2024-02-09T14:41:14.738394","PRD-0MGU"
"PRD-SU95-R682969","PRD-SU95-R682969","Running Shoes Air Zoom","Clothing","673","0","2024-02-09T14:51:47.323635","2024-02-09T14:51:47.323635","PRD-SU95"
"PRD-5SEW-R243288","PRD-5SEW-R243288","Protein Shaker Bottle","Health","33","0","2024-02-09T15:17:38.491797","2024-02-09T15:17:38.491797","PRD-5SEW"
"PRD-8HOV-R673951","PRD-8HOV-R673951","Storage Box Set","Home","451","0","2024-02-09T16:26:31.585990","2024-02-09T16:26:31.585990","PRD-8HOV"
"PRD-3O6N-R469533","PRD-3O6N-R469533","Yoga Pants Leggings","Clothing","238","0","2024-02-09T16:26:31.626734","2024-02-09T16:26:31.626734","PRD-3O6N"
"PRD-BEN8-R948231","PRD-BEN8-R948231","USB Hub 7-Port","Electronics","911","0","2024-02-09T17:11:01.658222","2024-02-09T17:11:01.658222","PRD-BEN8"
"PRD-66XU-R439852","PRD-66XU-R439852","Foam Roller","Health","956","0","2024-02-09T17:16:18.254179","2024-02-09T17:16:18.254179","PRD-66XU"
"PRD-T1LH-R773490","PRD-T1LH-R773490","Wireless Bluetooth Earbuds","Electronics","817","0","2024-02-09T17:18:26.519260","2024-02-09T17:18:26.519260","PRD-T1LH"
"PRD-3P98-R359429","PRD-3P98-R359429","Vacuum Robot Cleaner","Home","656","0","2024-02-09T17:33:29.373495","2024-02-09T17:33:29.373495","PRD-3P98"
"PRD-GU3N-R748942","PRD-GU3N-R748942","Phone Case Shockproof","Electronics","420","0","2024-02-09T17:37:43.841644","2024-02-09T17:37:43.841644","PRD-GU3N"
"PRD-HCMA-R94307","PRD-HCMA-R94307","Foam Roller","Health","333","0","2024-02-09T17:43:12.870155","2024-02-09T17:43:12.870155","PRD-HCMA"
"PRD-OHRF-R358439","PRD-OHRF-R358439","LED Strip Lights 5m","Home","313","0","2024-02-09T17:47:16.151917","2024-02-09T17:47:16.151917","PRD-OHRF"
"PRD-GS5N-R115637","PRD-GS5N-R115637","4K Webcam Pro","Electronics","62","0","2024-02-09T17:54:22.382219","2024-02-09T17:54:22.382219","PRD-GS5N"
"PRD-B8I5-R559283","PRD-B8I5-R559283","Yoga Mat Non-Slip","Health","467","0","2024-02-09T17:56:40.139394","2024-02-09T17:56:40.139394","PRD-B8I5"
"PRD-LE68-R353698","PRD-LE68-R353698","Foam Roller","Health","574","0","2024-02-09T17:56:40.755212","2024-02-09T17:56:40.755212","PRD-LE68"
"PRD-6KBM-R508156","PRD-6KBM-R508156","Coffee Maker Automatic","Home","516","0","2024-02-09T18:41:10.456310","2024-02-09T18:41:10.456310","PRD-6KBM"
"PRD-AUS9-R255440","PRD-AUS9-R255440","Winter Jacket Waterproof","Clothing","359","0","2024-02-09T18:47:53.098207","2024-02-09T18:47:53.098207","PRD-AUS9"
"PRD-AHQ6-R233728","PRD-AHQ6-R233728","USB-C Fast Charger 65W","Electronics","348","0","2024-02-09T18:52:55.783643","2024-02-09T18:52:55.783643","PRD-AHQ6"
"PRD-C0EX-R396697","PRD-C0EX-R396697","Water Bottle Insulated","Sports","587","0","2024-02-09T19:08:45.891479","2024-02-09T19:08:45.891479","PRD-C0EX"
"PRD-GVB0-R791981","PRD-GVB0-R791981","Baseball Cap","Clothing","428","0","2024-02-09T19:14:11.665059","2024-02-09T19:14:11.665059","PRD-GVB0"
"PRD-A0IN-R673482","PRD-A0IN-R673482","Cotton T-Shirt Pack","Clothing","356","0","2024-02-09T19:23:40.777656","2024-02-09T19:23:40.777656","PRD-A0IN"
"PRD-WOTO-R638130","PRD-WOTO-R638130","Power Bank 20000mAh","Electronics","642","0","2024-02-09T19:40:43.039842","2025-01-13T10:28:23.160153","PRD-WOTO"
"PRD-XXI1-R665199","PRD-XXI1-R665199","Blender 1000W","Home","248","0","2024-02-09T19:41:55.201134","2024-02-09T19:41:55.201134","PRD-XXI1"
"PRD-TEVI-R506281","PRD-TEVI-R506281","Foam Roller","Health","599","0","2024-02-09T19:49:49.085529","2024-02-09T19:49:49.085529","PRD-TEVI"
"PRD-QDPH-R2814","PRD-QDPH-R2814","Air Fryer 5L","Home","683","0","2024-02-09T20:01:57.046922","2024-02-09T20:01:57.046922","PRD-QDPH"
"PRD-VO46-R300725","PRD-VO46-R300725","Coffee Maker Automatic","Home","655","0","2024-02-09T20:29:34.316804","2024-02-09T20:29:34.316804","PRD-VO46"
"PRD-DFK9-R8301","PRD-DFK9-R8301","Vitamin C Tablets","Health","84","0","2024-02-09T20:58:16.396765","2025-02-15T06:01:56.785815","PRD-DFK9"
"PRD-AKMG-R344590","PRD-AKMG-R344590","Massage Gun Deep Tissue","Health","756","0","2024-02-09T21:07:13.505912","2024-02-09T21:07:13.505912","PRD-AKMG"
"PRD-499P-R511595","PRD-499P-R511595","Cotton T-Shirt Pack","Clothing","647","0","2024-02-09T21:17:04.511666","2024-02-09T21:17:04.511666","PRD-499P"
"PRD-QJW3-R986655","PRD-QJW3-R986655","Winter Jacket Waterproof","Clothing","178","0","2024-02-09T21:27:14.806689","2024-02-09T21:27:14.806689","PRD-QJW3"
"PRD-7FTF-R215375","PRD-7FTF-R215375","Digital Blood Pressure Monitor","Health","530","0","2024-02-09T22:22:44.834878","2024-02-09T22:22:44.834878","PRD-7FTF"
"PRD-36WH-R196328","PRD-36WH-R196328","Dumbbells Set Adjustable","Sports","360","0","2024-02-09T22:36:37.615823","2024-02-09T22:36:37.615823","PRD-36WH"
"PRD-72NP-R798261","PRD-72NP-R798261","Water Bottle Insulated","Sports","497","0","2024-02-09T22:48:19.524083","2024-02-09T22:48:19.524083","PRD-72NP"
"PRD-TFHM-R144340","PRD-TFHM-R144340","Digital Blood Pressure Monitor","Health","691","0","2024-02-09T22:49:35.778732","2024-02-09T22:49:35.778732","PRD-TFHM"
"PRD-DDGI-R22969","PRD-DDGI-R22969","Massage Gun Deep Tissue","Health","335","0","2024-02-09T23:02:07.882350","2024-02-09T23:02:07.882350","PRD-DDGI"
"PRD-S847-R324413","PRD-S847-R324413","Vitamin C Tablets","Health","287","0","2024-02-09T23:26:45.592907","2024-02-09T23:26:45.592907","PRD-S847"
"PRD-78JD-R903133","PRD-78JD-R903133","Bedsheet Set Cotton","Home","515","0","2024-02-09T23:28:18.511183","2024-02-09T23:28:18.511183","PRD-78JD"
"PRD-F4XR-R859926","PRD-F4XR-R859926","Swimming Goggles","Sports","871","0","2024-02-09T23:45:27.510847","2025-07-17T18:28:12.419136","PRD-F4XR"
"PRD-97XO-R481736","PRD-97XO-R481736","Cotton T-Shirt Pack","Clothing","539","0","2024-02-09T23:51:56.862082","2024-02-09T23:51:56.862082","PRD-97XO"
"PRD-IFGO-R123575","PRD-IFGO-R123575","Protein Shaker Bottle","Health","38","0","2024-02-10T00:16:57.636215","2024-02-10T00:16:57.636215","PRD-IFGO"
"PRD-C96F-R741576","PRD-C96F-R741576","Protein Shaker Bottle","Health","936","0","2024-02-10T00:23:47.969738","2024-02-10T00:23:47.969738","PRD-C96F"
"PRD-KIYW-R215229","PRD-KIYW-R215229","Water Bottle Insulated","Sports","884","0","2024-02-10T00:38:01.966331","2024-02-10T00:38:01.966331","PRD-KIYW"
